event_id,event_type,severity,severity_label,source,detections,timestamp,event_date,hour_utc,mitre_tactic,mitre_technique,attack_stage,target_system,organization_unit,origin_country,origin_lat,origin_lon,target_country,target_lat,target_lon,geo_risk_factor,risk_score,anomaly_flag
CTE-001382,phishing,2,Low,email,3,2026-03-03T02:15:00Z,2026-03-03,2,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Sales,United States,37.0902,-95.7129,India,20.5937,78.9629,1.05,30.04,False
CTE-001387,ransomware,10,Critical,endpoint,5,2026-03-03T02:16:00Z,2026-03-03,2,Impact,T1486 - Data Encrypted for Impact,Data Encryption,File Server,Support,United States,37.0902,-95.7129,Australia,-25.2744,133.7751,1.05,66.31,False
CTE-001381,phishing,4,Medium,email,2,2026-03-03T09:59:00Z,2026-03-03,9,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Sales,Brazil,-14.235,-51.9253,United States,37.0902,-95.7129,1.16,36.95,False
CTE-001383,phishing,5,Medium,email,4,2026-03-03T11:07:00Z,2026-03-03,11,Initial Access,T1566 - Phishing,Credential Harvesting,SSO Portal,Support,China,35.8617,104.1954,Australia,-25.2744,133.7751,1.2,46.38,False
CTE-001384,malware,4,Medium,endpoint,1,2026-03-03T12:17:00Z,2026-03-03,12,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Engineering,Brazil,-14.235,-51.9253,Singapore,1.3521,103.8198,1.16,41.59,False
CTE-001386,ddos,8,High,network,3,2026-03-03T15:45:00Z,2026-03-03,15,Impact,T1498 - Network Denial of Service,Service Disruption,Perimeter Gateway,Finance,China,35.8617,104.1954,India,20.5937,78.9629,1.2,58.77,False
CTE-001385,ddos,6,Medium,network,6,2026-03-03T16:04:00Z,2026-03-03,16,Impact,T1498 - Network Denial of Service,Service Disruption,CDN Edge,Engineering,China,35.8617,104.1954,Singapore,1.3521,103.8198,1.2,55.73,False
CTE-001390,ddos,6,Medium,network,4,2026-03-04T03:01:00Z,2026-03-04,3,Impact,T1498 - Network Denial of Service,Service Disruption,Perimeter Gateway,Support,China,35.8617,104.1954,United States,37.0902,-95.7129,1.2,54.35,False
CTE-001394,ransomware,8,High,endpoint,6,2026-03-04T04:37:00Z,2026-03-04,4,Impact,T1486 - Data Encrypted for Impact,Data Encryption,File Server,Support,Russia,61.524,105.3188,India,20.5937,78.9629,1.28,71.33,False
CTE-001392,ddos,8,High,network,3,2026-03-04T06:24:00Z,2026-03-04,6,Impact,T1498 - Network Denial of Service,Service Disruption,Public API,Engineering,Russia,61.524,105.3188,United States,37.0902,-95.7129,1.28,54.49,False
CTE-001388,malware,5,Medium,endpoint,1,2026-03-04T09:54:00Z,2026-03-04,9,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Operations,United States,37.0902,-95.7129,Australia,-25.2744,133.7751,1.05,39.47,False
CTE-001393,bruteforce,4,Medium,auth,2,2026-03-04T12:12:00Z,2026-03-04,12,Credential Access,T1110 - Brute Force,Account Takeover Attempt,VPN Gateway,Support,United States,37.0902,-95.7129,United States,37.0902,-95.7129,1.05,43.44,False
CTE-001395,ddos,5,Medium,auth,2,2026-03-04T13:24:00Z,2026-03-04,13,Impact,T1498 - Network Denial of Service,Service Disruption,Perimeter Gateway,Executive,Russia,61.524,105.3188,India,20.5937,78.9629,1.28,48.97,False
CTE-001391,bruteforce,5,Medium,auth,5,2026-03-04T13:24:00Z,2026-03-04,13,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Identity Provider,Finance,Russia,61.524,105.3188,United States,37.0902,-95.7129,1.28,54.38,False
CTE-001389,malware,7,High,endpoint,6,2026-03-04T23:34:00Z,2026-03-04,23,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Finance,China,35.8617,104.1954,United States,37.0902,-95.7129,1.2,70.13,False
CTE-001396,malware,7,High,endpoint,4,2026-03-05T01:52:00Z,2026-03-05,1,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Engineering,Russia,61.524,105.3188,India,20.5937,78.9629,1.28,54.69,False
CTE-001401,phishing,5,Medium,email,2,2026-03-05T05:50:00Z,2026-03-05,5,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Engineering,United States,37.0902,-95.7129,United Kingdom,55.3781,-3.436,1.05,44.9,False
CTE-001397,phishing,6,Medium,email,2,2026-03-05T08:14:00Z,2026-03-05,8,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Sales,India,20.5937,78.9629,India,20.5937,78.9629,1.1,50.47,False
CTE-001400,bruteforce,5,Medium,auth,2,2026-03-05T10:29:00Z,2026-03-05,10,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Privileged Console,Executive,Russia,61.524,105.3188,Germany,51.1657,10.4515,1.28,49.13,False
CTE-001398,bruteforce,6,Medium,auth,5,2026-03-05T12:21:00Z,2026-03-05,12,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Identity Provider,Finance,India,20.5937,78.9629,United States,37.0902,-95.7129,1.1,49.59,False
CTE-001402,malware,9,Critical,endpoint,3,2026-03-05T15:48:00Z,2026-03-05,15,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Finance,China,35.8617,104.1954,Singapore,1.3521,103.8198,1.2,59.3,False
CTE-001399,phishing,6,Medium,email,3,2026-03-05T17:56:00Z,2026-03-05,17,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Executive,United Arab Emirates,23.4241,53.8478,Germany,51.1657,10.4515,1.12,49.66,False
CTE-001405,malware,5,Medium,endpoint,3,2026-03-06T00:25:00Z,2026-03-06,0,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Workstation,Engineering,India,20.5937,78.9629,Germany,51.1657,10.4515,1.1,44.85,False
CTE-001412,malware,10,Critical,endpoint,6,2026-03-06T02:52:00Z,2026-03-06,2,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Workstation,Finance,China,35.8617,104.1954,United Arab Emirates,23.4241,53.8478,1.2,83.01,True
CTE-001407,ddos,7,High,network,4,2026-03-06T04:54:00Z,2026-03-06,4,Impact,T1498 - Network Denial of Service,Service Disruption,Perimeter Gateway,Executive,China,35.8617,104.1954,Australia,-25.2744,133.7751,1.2,54.48,False
CTE-001403,malware,9,Critical,auth,6,2026-03-06T09:17:00Z,2026-03-06,9,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Operations,United Arab Emirates,23.4241,53.8478,India,20.5937,78.9629,1.12,74.56,True
CTE-001410,bruteforce,5,Medium,auth,2,2026-03-06T10:27:00Z,2026-03-06,10,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Privileged Console,Engineering,India,20.5937,78.9629,Singapore,1.3521,103.8198,1.1,45.0,False
CTE-001406,phishing,6,Medium,email,1,2026-03-06T11:45:00Z,2026-03-06,11,Initial Access,T1566 - Phishing,Credential Harvesting,SSO Portal,Support,United Arab Emirates,23.4241,53.8478,India,20.5937,78.9629,1.12,51.41,False
CTE-001404,phishing,6,Medium,email,5,2026-03-06T14:29:00Z,2026-03-06,14,Initial Access,T1566 - Phishing,Credential Harvesting,SSO Portal,Support,Germany,51.1657,10.4515,United States,37.0902,-95.7129,1.03,50.87,False
CTE-001409,ddos,8,High,network,6,2026-03-06T14:38:00Z,2026-03-06,14,Impact,T1498 - Network Denial of Service,Service Disruption,Public API,Sales,Brazil,-14.235,-51.9253,Germany,51.1657,10.4515,1.16,67.9,False
CTE-001411,ddos,6,Medium,network,4,2026-03-06T18:32:00Z,2026-03-06,18,Impact,T1498 - Network Denial of Service,Service Disruption,Public API,Finance,China,35.8617,104.1954,United Kingdom,55.3781,-3.436,1.2,54.1,False
CTE-001408,bruteforce,5,Medium,auth,3,2026-03-06T23:09:00Z,2026-03-06,23,Credential Access,T1110 - Brute Force,Account Takeover Attempt,VPN Gateway,Executive,United Arab Emirates,23.4241,53.8478,India,20.5937,78.9629,1.12,44.12,False
CTE-001424,ddos,9,Critical,network,4,2026-03-07T00:06:00Z,2026-03-07,0,Impact,T1498 - Network Denial of Service,Service Disruption,CDN Edge,Sales,Germany,51.1657,10.4515,India,20.5937,78.9629,1.03,70.01,False
CTE-001426,bruteforce,5,Medium,auth,3,2026-03-07T01:28:00Z,2026-03-07,1,Credential Access,T1110 - Brute Force,Account Takeover Attempt,VPN Gateway,Support,United Kingdom,55.3781,-3.436,United States,37.0902,-95.7129,1.04,42.84,False
CTE-001414,ddos,8,High,network,5,2026-03-07T01:29:00Z,2026-03-07,1,Impact,T1498 - Network Denial of Service,Service Disruption,Perimeter Gateway,Operations,United States,37.0902,-95.7129,United States,37.0902,-95.7129,1.05,59.58,False
CTE-001416,malware,7,High,endpoint,4,2026-03-07T04:01:00Z,2026-03-07,4,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Support,China,35.8617,104.1954,Australia,-25.2744,133.7751,1.2,56.66,False
CTE-001423,malware,5,Medium,endpoint,3,2026-03-07T04:48:00Z,2026-03-07,4,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Executive,China,35.8617,104.1954,Germany,51.1657,10.4515,1.2,45.74,False
CTE-001417,bruteforce,5,Medium,auth,3,2026-03-07T07:25:00Z,2026-03-07,7,Credential Access,T1110 - Brute Force,Account Takeover Attempt,VPN Gateway,Engineering,India,20.5937,78.9629,Germany,51.1657,10.4515,1.1,48.87,False
CTE-001415,ransomware,1,Low,email,1,2026-03-07T07:58:00Z,2026-03-07,7,Impact,T1486 - Data Encrypted for Impact,Data Encryption,Backup Repository,Operations,United Kingdom,55.3781,-3.436,India,20.5937,78.9629,1.04,27.53,False
CTE-001420,bruteforce,9,Critical,auth,4,2026-03-07T09:41:00Z,2026-03-07,9,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Identity Provider,Finance,India,20.5937,78.9629,India,20.5937,78.9629,1.1,60.4,False
CTE-001413,malware,10,Critical,endpoint,4,2026-03-07T14:43:00Z,2026-03-07,14,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Engineering,Russia,61.524,105.3188,India,20.5937,78.9629,1.28,69.64,False
CTE-001421,malware,6,Medium,endpoint,2,2026-03-07T15:29:00Z,2026-03-07,15,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Sales,Germany,51.1657,10.4515,United States,37.0902,-95.7129,1.03,44.4,False
CTE-001422,malware,6,Medium,endpoint,6,2026-03-07T16:18:00Z,2026-03-07,16,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Finance,Russia,61.524,105.3188,India,20.5937,78.9629,1.28,64.54,False
CTE-001425,ransomware,10,Critical,endpoint,6,2026-03-07T16:55:00Z,2026-03-07,16,Impact,T1486 - Data Encrypted for Impact,Data Encryption,Backup Repository,Executive,Brazil,-14.235,-51.9253,United Kingdom,55.3781,-3.436,1.16,81.44,True
CTE-001419,malware,10,Critical,endpoint,3,2026-03-07T17:58:00Z,2026-03-07,17,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Finance,India,20.5937,78.9629,India,20.5937,78.9629,1.1,61.93,False
CTE-001418,phishing,2,Low,email,3,2026-03-07T21:15:00Z,2026-03-07,21,Initial Access,T1566 - Phishing,Credential Harvesting,SSO Portal,Sales,India,20.5937,78.9629,India,20.5937,78.9629,1.1,30.77,False
CTE-001428,phishing,4,Medium,endpoint,1,2026-03-08T00:09:00Z,2026-03-08,0,Initial Access,T1566 - Phishing,Credential Harvesting,SSO Portal,Operations,Russia,61.524,105.3188,Singapore,1.3521,103.8198,1.28,43.09,False
CTE-001434,malware,7,High,endpoint,4,2026-03-08T09:31:00Z,2026-03-08,9,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Support,South Africa,-30.5595,22.9375,India,20.5937,78.9629,1.18,51.37,False
CTE-001430,ddos,7,High,network,5,2026-03-08T11:02:00Z,2026-03-08,11,Impact,T1498 - Network Denial of Service,Service Disruption,Public API,Operations,China,35.8617,104.1954,Australia,-25.2744,133.7751,1.2,69.34,False
CTE-001431,malware,10,Critical,endpoint,3,2026-03-08T12:06:00Z,2026-03-08,12,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Finance,United Arab Emirates,23.4241,53.8478,United States,37.0902,-95.7129,1.12,69.5,False
CTE-001432,ddos,9,Critical,network,3,2026-03-08T15:25:00Z,2026-03-08,15,Impact,T1498 - Network Denial of Service,Service Disruption,CDN Edge,Support,India,20.5937,78.9629,India,20.5937,78.9629,1.1,60.4,False
CTE-001427,ddos,10,Critical,network,4,2026-03-08T19:52:00Z,2026-03-08,19,Impact,T1498 - Network Denial of Service,Service Disruption,Public API,Support,China,35.8617,104.1954,Germany,51.1657,10.4515,1.2,64.28,False
CTE-001433,ddos,8,High,email,4,2026-03-08T23:08:00Z,2026-03-08,23,Impact,T1498 - Network Denial of Service,Service Disruption,Public API,Sales,China,35.8617,104.1954,Singapore,1.3521,103.8198,1.2,67.77,False
CTE-001429,phishing,4,Medium,email,1,2026-03-08T23:57:00Z,2026-03-08,23,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Engineering,United States,37.0902,-95.7129,India,20.5937,78.9629,1.05,41.07,False
CTE-001437,bruteforce,8,High,auth,5,2026-03-09T00:37:00Z,2026-03-09,0,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Identity Provider,Support,China,35.8617,104.1954,India,20.5937,78.9629,1.2,58.0,False
CTE-001436,phishing,5,Medium,email,1,2026-03-09T01:20:00Z,2026-03-09,1,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Engineering,Russia,61.524,105.3188,India,20.5937,78.9629,1.28,48.34,False
CTE-001435,malware,7,High,endpoint,2,2026-03-09T12:35:00Z,2026-03-09,12,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Workstation,Finance,Brazil,-14.235,-51.9253,India,20.5937,78.9629,1.16,61.6,False
CTE-001438,malware,7,High,endpoint,3,2026-03-09T15:57:00Z,2026-03-09,15,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Finance,Brazil,-14.235,-51.9253,Australia,-25.2744,133.7751,1.16,61.65,False
CTE-001439,ddos,7,High,network,3,2026-03-09T17:38:00Z,2026-03-09,17,Impact,T1498 - Network Denial of Service,Service Disruption,Perimeter Gateway,Support,China,35.8617,104.1954,United States,37.0902,-95.7129,1.2,56.22,False
CTE-001440,bruteforce,7,High,auth,1,2026-03-09T17:54:00Z,2026-03-09,17,Credential Access,T1110 - Brute Force,Account Takeover Attempt,VPN Gateway,Executive,India,20.5937,78.9629,United Kingdom,55.3781,-3.436,1.1,47.74,False
CTE-001441,phishing,3,Low,email,2,2026-03-09T21:06:00Z,2026-03-09,21,Initial Access,T1566 - Phishing,Credential Harvesting,SSO Portal,Engineering,Brazil,-14.235,-51.9253,India,20.5937,78.9629,1.16,36.88,False
CTE-001452,bruteforce,5,Medium,email,3,2026-03-10T01:43:00Z,2026-03-10,1,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Privileged Console,Support,Singapore,1.3521,103.8198,Germany,51.1657,10.4515,1.08,47.96,False
CTE-001455,ransomware,10,Critical,endpoint,4,2026-03-10T03:46:00Z,2026-03-10,3,Impact,T1486 - Data Encrypted for Impact,Data Encryption,Backup Repository,Support,India,20.5937,78.9629,Australia,-25.2744,133.7751,1.1,76.79,True
CTE-001444,ransomware,7,High,endpoint,6,2026-03-10T03:46:00Z,2026-03-10,3,Impact,T1486 - Data Encrypted for Impact,Data Encryption,File Server,Operations,Russia,61.524,105.3188,Singapore,1.3521,103.8198,1.28,56.27,False
CTE-001445,bruteforce,4,Medium,email,4,2026-03-10T04:09:00Z,2026-03-10,4,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Identity Provider,Operations,Germany,51.1657,10.4515,United States,37.0902,-95.7129,1.03,40.5,False
CTE-001451,malware,5,Medium,endpoint,1,2026-03-10T04:11:00Z,2026-03-10,4,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Operations,United Arab Emirates,23.4241,53.8478,India,20.5937,78.9629,1.12,41.23,False
CTE-001454,malware,3,Low,endpoint,2,2026-03-10T09:07:00Z,2026-03-10,9,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Support,Russia,61.524,105.3188,India,20.5937,78.9629,1.28,33.5,False
CTE-001453,phishing,5,Medium,auth,1,2026-03-10T12:14:00Z,2026-03-10,12,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Finance,China,35.8617,104.1954,United States,37.0902,-95.7129,1.2,43.39,False
CTE-001450,malware,10,Critical,endpoint,5,2026-03-10T12:20:00Z,2026-03-10,12,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Finance,India,20.5937,78.9629,India,20.5937,78.9629,1.1,82.07,True
CTE-001447,ransomware,10,Critical,endpoint,7,2026-03-10T14:37:00Z,2026-03-10,14,Impact,T1486 - Data Encrypted for Impact,Data Encryption,File Server,Operations,South Africa,-30.5595,22.9375,United States,37.0902,-95.7129,1.18,80.47,True
CTE-001442,malware,3,Low,endpoint,3,2026-03-10T15:17:00Z,2026-03-10,15,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Workstation,Operations,India,20.5937,78.9629,Singapore,1.3521,103.8198,1.1,40.82,False
CTE-001443,phishing,3,Low,email,1,2026-03-10T17:58:00Z,2026-03-10,17,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Operations,United States,37.0902,-95.7129,United States,37.0902,-95.7129,1.05,37.8,False
CTE-001446,ddos,7,High,network,4,2026-03-10T18:08:00Z,2026-03-10,18,Impact,T1498 - Network Denial of Service,Service Disruption,Public API,Engineering,Brazil,-14.235,-51.9253,United Kingdom,55.3781,-3.436,1.16,56.66,False
CTE-001448,ddos,6,Medium,endpoint,1,2026-03-10T23:56:00Z,2026-03-10,23,Impact,T1498 - Network Denial of Service,Service Disruption,CDN Edge,Support,United Kingdom,55.3781,-3.436,United Arab Emirates,23.4241,53.8478,1.04,48.79,False
CTE-001449,ddos,9,Critical,network,4,2026-03-10T23:59:00Z,2026-03-10,23,Impact,T1498 - Network Denial of Service,Service Disruption,CDN Edge,Sales,China,35.8617,104.1954,United States,37.0902,-95.7129,1.2,63.61,False
CTE-001457,bruteforce,6,Medium,auth,2,2026-03-11T00:13:00Z,2026-03-11,0,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Privileged Console,Finance,United States,37.0902,-95.7129,India,20.5937,78.9629,1.05,49.84,False
CTE-001465,bruteforce,7,High,auth,3,2026-03-11T00:47:00Z,2026-03-11,0,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Privileged Console,Finance,India,20.5937,78.9629,United States,37.0902,-95.7129,1.1,63.06,False
CTE-001462,malware,2,Low,endpoint,1,2026-03-11T02:18:00Z,2026-03-11,2,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Engineering,China,35.8617,104.1954,India,20.5937,78.9629,1.2,31.46,False
CTE-001463,malware,4,Medium,endpoint,1,2026-03-11T03:05:00Z,2026-03-11,3,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Executive,Germany,51.1657,10.4515,United States,37.0902,-95.7129,1.03,35.55,False
CTE-001467,malware,5,Medium,endpoint,1,2026-03-11T03:13:00Z,2026-03-11,3,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Workstation,Finance,United States,37.0902,-95.7129,India,20.5937,78.9629,1.05,39.9,False
CTE-001461,malware,6,Medium,email,5,2026-03-11T07:45:00Z,2026-03-11,7,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Operations,Russia,61.524,105.3188,India,20.5937,78.9629,1.28,61.23,False
CTE-001456,phishing,4,Medium,email,1,2026-03-11T09:40:00Z,2026-03-11,9,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Executive,United States,37.0902,-95.7129,India,20.5937,78.9629,1.05,35.7,False
CTE-001466,phishing,3,Low,endpoint,2,2026-03-11T09:55:00Z,2026-03-11,9,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Support,China,35.8617,104.1954,India,20.5937,78.9629,1.2,37.49,False
CTE-001464,ransomware,10,Critical,endpoint,7,2026-03-11T14:08:00Z,2026-03-11,14,Impact,T1486 - Data Encrypted for Impact,Data Encryption,Backup Repository,Operations,Brazil,-14.235,-51.9253,United States,37.0902,-95.7129,1.16,74.85,True
CTE-001459,phishing,4,Medium,email,4,2026-03-11T15:48:00Z,2026-03-11,15,Initial Access,T1566 - Phishing,Credential Harvesting,SSO Portal,Support,Germany,51.1657,10.4515,United States,37.0902,-95.7129,1.03,49.81,False
CTE-001460,phishing,5,Medium,email,2,2026-03-11T19:02:00Z,2026-03-11,19,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Engineering,Brazil,-14.235,-51.9253,India,20.5937,78.9629,1.16,41.38,False
